Dataset,Method,Quality,Image,BPP,PSNR,MSSSIM,LPIPS,CR,OrigSize(KB),CompSize(KB)
Tecnick,JPEG,10,RGB_OR_1200x1200_018.png,0.42357222222222224,24.623438415607456,0.915883481502533,0.439371258020401,56.660939364925305,4218.75,74.4560546875
Tecnick,JPEG,20,RGB_OR_1200x1200_018.png,0.6539222222222222,26.788054260080617,0.9552359580993652,0.30955153703689575,36.701612492141436,4218.75,114.947265625
Tecnick,JPEG,30,RGB_OR_1200x1200_018.png,0.83955,27.99072656304102,0.9686443209648132,0.24141225218772888,28.58674289798106,4218.75,147.5771484375
Tecnick,JPEG,40,RGB_OR_1200x1200_018.png,0.9981111111111111,28.846950639667483,0.9754273891448975,0.2020547091960907,24.045419125013915,4218.75,175.44921875
Tecnick,JPEG,50,RGB_OR_1200x1200_018.png,1.1505555555555556,29.57602228455649,0.9796363711357117,0.1761409342288971,20.8594881699662,4218.75,202.24609375
Tecnick,JPEG,60,RGB_OR_1200x1200_018.png,1.3147888888888888,30.33310476276784,0.9825436472892761,0.15410277247428894,18.253881062443483,4218.75,231.115234375
Tecnick,JPEG,70,RGB_OR_1200x1200_018.png,1.5643333333333334,31.384916305827204,0.9862461090087891,0.13058924674987793,15.341998721500106,4218.75,274.98046875
Tecnick,JPEG,80,RGB_OR_1200x1200_018.png,1.9596333333333333,32.913007784201966,0.9897453188896179,0.09990086406469345,12.247189100001702,4218.75,344.466796875
Tecnick,JPEG,90,RGB_OR_1200x1200_018.png,2.8438,35.5732404280582,0.9938095808029175,0.05699300765991211,8.43941205429355,4218.75,499.88671875
Tecnick,JPEG,10,RGB_OR_1200x1200_019.png,0.31600555555555554,27.806787614634537,0.9295811057090759,0.43139246106147766,75.94803185598003,4218.75,55.5478515625
Tecnick,JPEG,20,RGB_OR_1200x1200_019.png,0.46242222222222223,30.198970069956694,0.9610277414321899,0.3401033878326416,51.900619924071314,4218.75,81.28515625
Tecnick,JPEG,30,RGB_OR_1200x1200_019.png,0.5922333333333333,31.421686935974424,0.9718309640884399,0.28520259261131287,40.52456801936174,4218.75,104.103515625
Tecnick,JPEG,40,RGB_OR_1200x1200_019.png,0.7089444444444445,32.21816204219116,0.9771386981010437,0.24722373485565186,33.8531463051485,4218.75,124.619140625
Tecnick,JPEG,50,RGB_OR_1200x1200_019.png,0.8254777777777778,32.8737398603115,0.9809260368347168,0.2165096402168274,29.07407158144105,4218.75,145.103515625
Tecnick,JPEG,60,RGB_OR_1200x1200_019.png,0.9526944444444444,33.455413021412014,0.9834813475608826,0.19483371078968048,25.191707729539026,4218.75,167.4658203125
Tecnick,JPEG,70,RGB_OR_1200x1200_019.png,1.1510555555555555,34.226787049304164,0.987028956413269,0.16796636581420898,20.85042714416719,4218.75,202.333984375
Tecnick,JPEG,80,RGB_OR_1200x1200_019.png,1.477661111111111,35.263702644038325,0.990208089351654,0.1366512030363083,16.241883757740272,4218.75,259.7451171875
Tecnick,JPEG,90,RGB_OR_1200x1200_019.png,2.2880055555555554,37.241057818953365,0.9937517642974854,0.0844457820057869,10.489485019704206,4218.75,402.1884765625
Tecnick,JPEG,10,RGB_OR_1200x1200_020.png,0.3177611111111111,26.704380046498272,0.8888847827911377,0.47197896242141724,75.5284368061262,4218.75,55.8564453125
Tecnick,JPEG,20,RGB_OR_1200x1200_020.png,0.5009666666666667,28.94584225399837,0.9364392161369324,0.3242313861846924,47.907379067136866,4218.75,88.060546875
Tecnick,JPEG,30,RGB_OR_1200x1200_020.png,0.6555333333333333,30.129890414492706,0.9537202715873718,0.2571735084056854,36.611410556290046,4218.75,115.23046875
Tecnick,JPEG,40,RGB_OR_1200x1200_020.png,0.7865055555555556,30.901099514713586,0.9627354145050049,0.2194644659757614,30.51472406071865,4218.75,138.2529296875
Tecnick,JPEG,50,RGB_OR_1200x1200_020.png,0.9114277777777777,31.518025203034764,0.9687856435775757,0.1940515637397766,26.332311330817948,4218.75,160.2119140625
Tecnick,JPEG,60,RGB_OR_1200x1200_020.png,1.0465666666666666,32.07179097012039,0.9731630682945251,0.17155301570892334,22.932127273306367,4218.75,183.966796875
Tecnick,JPEG,70,RGB_OR_1200x1200_020.png,1.2521444444444445,32.79431717658057,0.9780387282371521,0.1470721960067749,19.167117744669145,4218.75,220.103515625
Tecnick,JPEG,80,RGB_OR_1200x1200_020.png,1.5950777777777778,33.818954831050306,0.9833011031150818,0.11833649128675461,15.046288233941919,4218.75,280.384765625
Tecnick,JPEG,90,RGB_OR_1200x1200_020.png,2.421177777777778,35.7470636454735,0.9892880320549011,0.07562614232301712,9.91253109138803,4218.75,425.59765625
Tecnick,JPEG,10,RGB_OR_1200x1200_021.png,0.2720666666666667,28.172997442354802,0.9249317646026611,0.4334925711154938,88.21367311933349,4218.75,47.82421875
Tecnick,JPEG,20,RGB_OR_1200x1200_021.png,0.3783722222222222,30.727707077058927,0.9584770202636719,0.3648500144481659,63.42960341815085,4218.75,66.5107421875
Tecnick,JPEG,30,RGB_OR_1200x1200_021.png,0.4630944444444444,32.186140208151784,0.9735229015350342,0.31943053007125854,51.825281620019915,4218.75,81.4033203125
Tecnick,JPEG,40,RGB_OR_1200x1200_021.png,0.5339833333333334,33.11230302759,0.9794145822525024,0.28385594487190247,44.94522300945722,4218.75,93.8642578125
Tecnick,JPEG,50,RGB_OR_1200x1200_021.png,0.6032555555555555,33.896546175398214,0.9835529327392578,0.2520234286785126,39.784134234615884,4218.75,106.041015625
Tecnick,JPEG,60,RGB_OR_1200x1200_021.png,0.6809,34.63111692728813,0.9854218363761902,0.23026375472545624,35.247466588338966,4218.75,119.689453125
Tecnick,JPEG,70,RGB_OR_1200x1200_021.png,0.8025444444444444,35.71005942875214,0.988750696182251,0.2016003578901291,29.904885849174153,4218.75,141.072265625
Tecnick,JPEG,80,RGB_OR_1200x1200_021.png,1.012811111111111,37.21473525437367,0.9919052124023438,0.16166356205940247,23.696422498436693,4218.75,178.033203125
Tecnick,JPEG,90,RGB_OR_1200x1200_021.png,1.5535777777777777,39.83076607858115,0.9949039816856384,0.1059042438864708,15.44821272761082,4218.75,273.08984375
Tecnick,JPEG,10,RGB_OR_1200x1200_022.png,0.24990555555555555,27.746509989773465,0.8872696757316589,0.45043131709098816,96.0362803725852,4218.75,43.9287109375
Tecnick,JPEG,20,RGB_OR_1200x1200_022.png,0.3678111111111111,30.39517941497298,0.9414986371994019,0.32072341442108154,65.2508836057155,4218.75,64.654296875
Tecnick,JPEG,30,RGB_OR_1200x1200_022.png,0.47535555555555553,31.686351430032236,0.9585332870483398,0.24828508496284485,50.48852321069609,4218.75,83.55859375
Tecnick,JPEG,40,RGB_OR_1200x1200_022.png,0.5691777777777778,32.50031396886372,0.9670791625976562,0.2123289555311203,42.16608753367431,4218.75,100.05078125
Tecnick,JPEG,50,RGB_OR_1200x1200_022.png,0.6629944444444444,33.15784945416456,0.9731339812278748,0.1867719143629074,36.1993983525922,4218.75,116.5419921875
Tecnick,JPEG,60,RGB_OR_1200x1200_022.png,0.76675,33.733342714221294,0.9771756529808044,0.16710007190704346,31.300945549396804,4218.75,134.7802734375
Tecnick,JPEG,70,RGB_OR_1200x1200_022.png,0.9304388888888889,34.48225074108998,0.9815143346786499,0.14396798610687256,25.794278685685967,4218.75,163.5537109375
Tecnick,JPEG,80,RGB_OR_1200x1200_022.png,1.205638888888889,35.561818339121615,0.9863430857658386,0.11674841493368149,19.906458078934637,4218.75,211.9287109375
Tecnick,JPEG,90,RGB_OR_1200x1200_022.png,1.8618333333333332,37.66163410987214,0.9915456175804138,0.07302896678447723,12.8905200966789,4218.75,327.275390625
Tecnick,JPEG,10,RGB_OR_1200x1200_023.png,0.3580388888888889,25.831557815256435,0.9296156764030457,0.37403348088264465,67.03182460005897,4218.75,62.9365234375
Tecnick,JPEG,20,RGB_OR_1200x1200_023.png,0.5194944444444445,28.42789761780014,0.960516631603241,0.30642759799957275,46.19876161652889,4218.75,91.3173828125
Tecnick,JPEG,30,RGB_OR_1200x1200_023.png,0.645,29.89871157569365,0.9708449840545654,0.2639961838722229,37.2093023255814,4218.75,113.37890625
Tecnick,JPEG,40,RGB_OR_1200x1200_023.png,0.7522055555555556,30.892941288511537,0.975908637046814,0.22938649356365204,31.906172219473106,4218.75,132.2236328125
Tecnick,JPEG,50,RGB_OR_1200x1200_023.png,0.8586222222222222,31.70654422862829,0.9798263311386108,0.20258447527885437,27.9517573373363,4218.75,150.9296875
Tecnick,JPEG,60,RGB_OR_1200x1200_023.png,0.9808444444444444,32.46961291350415,0.9822530746459961,0.18010282516479492,24.468711767637863,4218.75,172.4140625
Tecnick,JPEG,70,RGB_OR_1200x1200_023.png,1.1772833333333332,33.51114174179686,0.9854833483695984,0.1502836048603058,20.385916729192918,4218.75,206.9443359375
Tecnick,JPEG,80,RGB_OR_1200x1200_023.png,1.5080166666666666,35.02802419932392,0.98918616771698,0.11587037146091461,15.914943468794554,4218.75,265.0810546875
Tecnick,JPEG,90,RGB_OR_1200x1200_023.png,2.2790555555555554,37.69494242845297,0.9932147264480591,0.07255037873983383,10.53067791239061,4218.75,400.615234375
Tecnick,JPEG,10,RGB_OR_1200x1200_024.png,0.37353888888888886,24.431779074017257,0.9131306409835815,0.47574636340141296,64.2503383553698,4218.75,65.6611328125
Tecnick,JPEG,20,RGB_OR_1200x1200_024.png,0.5782111111111111,26.37997115120043,0.953009843826294,0.37924790382385254,41.507331040181406,4218.75,101.638671875
Tecnick,JPEG,30,RGB_OR_1200x1200_024.png,0.7495888888888889,27.588936632951825,0.9679366946220398,0.32109829783439636,32.017550360938586,4218.75,131.763671875
Tecnick,JPEG,40,RGB_OR_1200x1200_024.png,0.8933277777777778,28.4956637742685,0.975043535232544,0.27800294756889343,26.865838717902474,4218.75,157.0302734375
Tecnick,JPEG,50,RGB_OR_1200x1200_024.png,1.0290777777777778,29.268342406620746,0.9795898199081421,0.23956111073493958,23.32185235971798,4218.75,180.892578125
Tecnick,JPEG,60,RGB_OR_1200x1200_024.png,1.177161111111111,30.053827471967022,0.9824349284172058,0.20939534902572632,20.38803335708791,4218.75,206.9228515625
Tecnick,JPEG,70,RGB_OR_1200x1200_024.png,1.4046666666666667,31.132506914757233,0.985724925994873,0.17521756887435913,17.085904129093496,4218.75,246.9140625
Tecnick,JPEG,80,RGB_OR_1200x1200_024.png,1.775938888888889,32.74313963236616,0.9894492626190186,0.13686564564704895,13.513978521533211,4218.75,312.1767578125
Tecnick,JPEG,90,RGB_OR_1200x1200_024.png,2.621661111111111,35.60109776125555,0.9933404326438904,0.08469852805137634,9.15450128099445,4218.75,460.8388671875
Tecnick,JPEG,10,RGB_OR_1200x1200_025.png,0.23729444444444445,29.696438951008073,0.9132599830627441,0.4786473214626312,101.14016809870532,4218.75,41.7119140625
Tecnick,JPEG,20,RGB_OR_1200x1200_025.png,0.3238388888888889,32.913076998645806,0.9579920768737793,0.3878593444824219,74.11092621502462,4218.75,56.9248046875
Tecnick,JPEG,30,RGB_OR_1200x1200_025.png,0.39589444444444444,34.40873973718574,0.9696459770202637,0.3270173966884613,60.62221972748067,4218.75,69.5908203125
Tecnick,JPEG,40,RGB_OR_1200x1200_025.png,0.4563333333333333,35.44763950386486,0.9768627882003784,0.2819417417049408,52.593133674214755,4218.75,80.21484375
Tecnick,JPEG,50,RGB_OR_1200x1200_025.png,0.5193888888888889,36.23286775706657,0.98088139295578,0.2473669946193695,46.20815060434271,4218.75,91.298828125
Tecnick,JPEG,60,RGB_OR_1200x1200_025.png,0.5909444444444445,36.851550215303554,0.9830975532531738,0.223647803068161,40.61295478048322,4218.75,103.876953125
Tecnick,JPEG,70,RGB_OR_1200x1200_025.png,0.7102444444444445,37.68724046653685,0.9863895773887634,0.19318750500679016,33.791183004286474,4218.75,124.84765625
Tecnick,JPEG,80,RGB_OR_1200x1200_025.png,0.9251055555555555,38.77384638770732,0.9897746443748474,0.1582120954990387,25.942985485139832,4218.75,162.6162109375
Tecnick,JPEG,90,RGB_OR_1200x1200_025.png,1.4724277777777777,40.57996007164572,0.9933013916015625,0.10611557215452194,16.299610997709753,4218.75,258.8251953125
Tecnick,JPEG,10,RGB_OR_1200x1200_026.png,0.40315555555555554,24.351698643934693,0.9174990057945251,0.4236910939216614,59.53037151361482,4218.75,70.8671875
Tecnick,JPEG,20,RGB_OR_1200x1200_026.png,0.6195666666666667,26.4241523160519,0.9526892900466919,0.3270821273326874,38.73675149297896,4218.75,108.908203125
Tecnick,JPEG,30,RGB_OR_1200x1200_026.png,0.7971611111111111,27.66361507351238,0.9672415256500244,0.27524474263191223,30.106837457923604,4218.75,140.1259765625
Tecnick,JPEG,40,RGB_OR_1200x1200_026.png,0.9459444444444445,28.57824739733909,0.9746288657188416,0.24449631571769714,25.37146884360134,4218.75,166.279296875
Tecnick,JPEG,50,RGB_OR_1200x1200_026.png,1.0844111111111112,29.338756958978948,0.9788714647293091,0.21934515237808228,22.131827822576515,4218.75,190.619140625
Tecnick,JPEG,60,RGB_OR_1200x1200_026.png,1.2335277777777778,30.102531573307093,0.9819163084030151,0.1988275945186615,19.45639201026865,4218.75,216.8310546875
Tecnick,JPEG,70,RGB_OR_1200x1200_026.png,1.4601222222222223,31.145079443662116,0.9851610064506531,0.17271973192691803,16.43698016147811,4218.75,256.662109375
Tecnick,JPEG,80,RGB_OR_1200x1200_026.png,1.8334611111111112,32.68464164575222,0.9889277219772339,0.13806337118148804,13.089996757801728,4218.75,322.2880859375
Tecnick,JPEG,90,RGB_OR_1200x1200_026.png,2.703866666666667,35.44349719750134,0.9931316375732422,0.08707886934280396,8.87617732629814,4218.75,475.2890625
Tecnick,JPEG,10,RGB_OR_1200x1200_027.png,0.30294444444444446,27.8272551288765,0.9189502000808716,0.48952656984329224,79.22244635980195,4218.75,53.251953125
Tecnick,JPEG,20,RGB_OR_1200x1200_027.png,0.45321666666666666,30.321496387622506,0.9597665071487427,0.3725179135799408,52.95480454528739,4218.75,79.6669921875
Tecnick,JPEG,30,RGB_OR_1200x1200_027.png,0.5827333333333333,31.653868631699034,0.9727928042411804,0.29803168773651123,41.18521908248484,4218.75,102.43359375
Tecnick,JPEG,40,RGB_OR_1200x1200_027.png,0.6923833333333334,32.55889493944473,0.9791873693466187,0.2513864040374756,34.662879426136776,4218.75,121.7080078125
Tecnick,JPEG,50,RGB_OR_1200x1200_027.png,0.7997388888888889,33.313195950885266,0.9831575155258179,0.21696031093597412,30.009794863601314,4218.75,140.5791015625
Tecnick,JPEG,60,RGB_OR_1200x1200_027.png,0.9164722222222222,34.01119660275023,0.9856621623039246,0.18954569101333618,26.187373079138,4218.75,161.0986328125
Tecnick,JPEG,70,RGB_OR_1200x1200_027.png,1.0974722222222222,34.98418483349499,0.9890491366386414,0.1578054428100586,21.86843504011744,4218.75,192.9150390625
Tecnick,JPEG,80,RGB_OR_1200x1200_027.png,1.3909444444444445,36.32430724463592,0.9919678568840027,0.12320408225059509,17.254463394176618,4218.75,244.501953125
Tecnick,JPEG,90,RGB_OR_1200x1200_027.png,2.075038888888889,38.60913068494983,0.994939923286438,0.07674197107553482,11.566048293606277,4218.75,364.7529296875
Tecnick,JPEG,10,RGB_OR_1200x1200_028.png,0.2018611111111111,30.462655150532033,0.9063324928283691,0.5178084969520569,118.89362873262695,4218.75,35.4833984375
Tecnick,JPEG,20,RGB_OR_1200x1200_028.png,0.2723111111111111,33.5712271824321,0.9517830610275269,0.41169673204421997,88.13448669822098,4218.75,47.8671875
Tecnick,JPEG,30,RGB_OR_1200x1200_028.png,0.33527222222222225,35.08645396408594,0.9664024710655212,0.33621206879615784,71.58362193242638,4218.75,58.9345703125
Tecnick,JPEG,40,RGB_OR_1200x1200_028.png,0.39144444444444443,36.01641244647582,0.9734091758728027,0.2837942838668823,61.31138234459268,4218.75,68.80859375
Tecnick,JPEG,50,RGB_OR_1200x1200_028.png,0.4464444444444444,36.838078668298955,0.9791110754013062,0.24307309091091156,53.758088601294176,4218.75,78.4765625
Tecnick,JPEG,60,RGB_OR_1200x1200_028.png,0.5062333333333333,37.452622280818595,0.982151448726654,0.2177872508764267,47.40896819648383,4218.75,88.986328125
Tecnick,JPEG,70,RGB_OR_1200x1200_028.png,0.6044166666666667,38.32398284102112,0.9861661791801453,0.18344354629516602,39.707707155659726,4218.75,106.2451171875
Tecnick,JPEG,80,RGB_OR_1200x1200_028.png,0.7783388888888889,39.46026707770014,0.9896861910820007,0.148856982588768,30.834897680958736,4218.75,136.8173828125
Tecnick,JPEG,90,RGB_OR_1200x1200_028.png,1.2227388888888888,41.38795088571317,0.9934331774711609,0.10203060507774353,19.628066317420362,4218.75,214.9345703125
Tecnick,JPEG,10,RGB_OR_1200x1200_029.png,0.26570555555555553,28.14031348853932,0.9076871871948242,0.48560887575149536,90.32554833044097,4218.75,46.7060546875
Tecnick,JPEG,20,RGB_OR_1200x1200_029.png,0.3849111111111111,30.61664329742417,0.9466647505760193,0.37245458364486694,62.352058195254315,4218.75,67.66015625
Tecnick,JPEG,30,RGB_OR_1200x1200_029.png,0.48945555555555553,31.994550838104292,0.9637505412101746,0.2988051772117615,49.03407414133618,4218.75,86.037109375
Tecnick,JPEG,40,RGB_OR_1200x1200_029.png,0.5806333333333333,32.84605436926102,0.9710241556167603,0.2553230822086334,41.33417532579367,4218.75,102.064453125
Tecnick,JPEG,50,RGB_OR_1200x1200_029.png,0.6695388888888889,33.55709947900314,0.9764937162399292,0.22009888291358948,35.84556535592489,4218.75,117.6923828125
Tecnick,JPEG,60,RGB_OR_1200x1200_029.png,0.7665444444444445,34.177586948282,0.9798431396484375,0.19355203211307526,31.30933917001261,4218.75,134.744140625
Tecnick,JPEG,70,RGB_OR_1200x1200_029.png,0.9174333333333333,35.04052113035999,0.9837119579315186,0.1608806848526001,26.159938960142426,4218.75,161.267578125
Tecnick,JPEG,80,RGB_OR_1200x1200_029.png,1.1686,36.25388311158791,0.9878555536270142,0.12677595019340515,20.537395173712135,4218.75,205.41796875
Tecnick,JPEG,90,RGB_OR_1200x1200_029.png,1.7718777777777779,38.480444500659885,0.9922756552696228,0.08014816790819168,13.544952310480406,4218.75,311.462890625
Tecnick,JPEG,10,RGB_OR_1200x1200_030.png,0.3740888888888889,25.18509982780742,0.8870687484741211,0.4317556619644165,64.15587501485089,4218.75,65.7578125
Tecnick,JPEG,20,RGB_OR_1200x1200_030.png,0.5840777777777778,27.530876217113466,0.932735800743103,0.27617672085762024,41.09041794281583,4218.75,102.669921875
Tecnick,JPEG,30,RGB_OR_1200x1200_030.png,0.7614944444444445,28.77798443741609,0.9500307440757751,0.2164110541343689,31.516973203277182,4218.75,133.8564453125
Tecnick,JPEG,40,RGB_OR_1200x1200_030.png,0.9098722222222222,29.581319595410434,0.9590457677841187,0.18380381166934967,26.377330150143184,4218.75,159.9384765625
Tecnick,JPEG,50,RGB_OR_1200x1200_030.png,1.0503666666666667,30.220031379831326,0.965066134929657,0.16083812713623047,22.8491637840754,4218.75,184.634765625
Tecnick,JPEG,60,RGB_OR_1200x1200_030.png,1.2008666666666667,30.800656457633444,0.9698004722595215,0.14182831346988678,19.985565980125465,4218.75,211.08984375
Tecnick,JPEG,70,RGB_OR_1200x1200_030.png,1.4306333333333334,31.54388171464899,0.9746193885803223,0.1197495386004448,16.775786947505768,4218.75,251.478515625
Tecnick,JPEG,80,RGB_OR_1200x1200_030.png,1.80845,32.64159891393774,0.9802753329277039,0.09146907925605774,13.271033205231,4218.75,317.8916015625
Tecnick,JPEG,90,RGB_OR_1200x1200_030.png,2.6942555555555554,34.76185595363183,0.9875485897064209,0.053292348980903625,8.907840962046825,4218.75,473.599609375
Tecnick,JPEG,10,RGB_OR_1200x1200_031.png,0.32237777777777776,27.203254739153017,0.9227346777915955,0.3261052966117859,74.44681877714207,4218.75,56.66796875
Tecnick,JPEG,20,RGB_OR_1200x1200_031.png,0.4962111111111111,29.604330952662753,0.9583689570426941,0.23335802555084229,48.36651066974182,4218.75,87.224609375
Tecnick,JPEG,30,RGB_OR_1200x1200_031.png,0.6372333333333333,30.856727189212076,0.968815803527832,0.19876405596733093,37.6628132029084,4218.75,112.013671875
Tecnick,JPEG,40,RGB_OR_1200x1200_031.png,0.7507388888888888,31.67297968582661,0.9744868278503418,0.17563050985336304,31.968505102380618,4218.75,131.9658203125
Tecnick,JPEG,50,RGB_OR_1200x1200_031.png,0.8562611111111111,32.310809553063336,0.9775335788726807,0.1613612174987793,28.028833364692755,4218.75,150.5146484375
Tecnick,JPEG,60,RGB_OR_1200x1200_031.png,0.9693388888888889,32.885423854576565,0.9804152250289917,0.14136187732219696,24.759142829305198,4218.75,170.3916015625
Tecnick,JPEG,70,RGB_OR_1200x1200_031.png,1.140188888888889,33.64951660226391,0.9838742613792419,0.11927838623523712,21.049143904031496,4218.75,200.423828125
Tecnick,JPEG,80,RGB_OR_1200x1200_031.png,1.4198166666666667,34.69268357725407,0.9872657656669617,0.09391297399997711,16.903590839192855,4218.75,249.5771484375
Tecnick,JPEG,90,RGB_OR_1200x1200_031.png,2.088388888888889,36.6393441275119,0.9916285276412964,0.05699390172958374,11.492112473730414,4218.75,367.099609375
Tecnick,JPEG,10,RGB_OR_1200x1200_032.png,0.37075555555555556,25.58066731260617,0.8881911635398865,0.44444212317466736,64.73267801486455,4218.75,65.171875
Tecnick,JPEG,20,RGB_OR_1200x1200_032.png,0.5888444444444444,27.858474958158183,0.9367073774337769,0.3055902123451233,40.757793040984225,4218.75,103.5078125
Tecnick,JPEG,30,RGB_OR_1200x1200_032.png,0.772,29.04308222905142,0.9537692070007324,0.23973938822746277,31.088082901554404,4218.75,135.703125
Tecnick,JPEG,40,RGB_OR_1200x1200_032.png,0.92385,29.805596099543045,0.9624805450439453,0.2033461034297943,25.978243221302158,4218.75,162.3955078125
Tecnick,JPEG,50,RGB_OR_1200x1200_032.png,1.06615,30.395028244321615,0.9682906866073608,0.17792731523513794,22.510903718988885,4218.75,187.4091796875
Tecnick,JPEG,60,RGB_OR_1200x1200_032.png,1.2173666666666667,30.918897764965365,0.972404956817627,0.15755420923233032,19.7146847019523,4218.75,213.990234375
Tecnick,JPEG,70,RGB_OR_1200x1200_032.png,1.4488166666666666,31.60315436334337,0.9768964648246765,0.13295269012451172,16.565242899377655,4218.75,254.6748046875
Tecnick,JPEG,80,RGB_OR_1200x1200_032.png,1.830461111111111,32.61550149748317,0.9819936752319336,0.10429482907056808,13.111450363144684,4218.75,321.7607421875
Tecnick,JPEG,90,RGB_OR_1200x1200_032.png,2.747516666666667,34.714706104370826,0.988681972026825,0.05983468517661095,8.735160842215091,4218.75,482.9619140625
Tecnick,JPEG,10,RGB_OR_1200x1200_033.png,0.29701666666666665,27.832430238126463,0.9080557823181152,0.4696997106075287,80.80354637786881,4218.75,52.2099609375
Tecnick,JPEG,20,RGB_OR_1200x1200_033.png,0.45874444444444445,30.320216615245222,0.9505050182342529,0.33478018641471863,52.31670986024657,4218.75,80.638671875
Tecnick,JPEG,30,RGB_OR_1200x1200_033.png,0.5914333333333334,31.640682682125885,0.9662494659423828,0.26473480463027954,40.57938341881305,4218.75,103.962890625
Tecnick,JPEG,40,RGB_OR_1200x1200_033.png,0.7010722222222222,32.54928903312277,0.9747242331504822,0.22615709900856018,34.233277598598974,4218.75,123.2353515625
Tecnick,JPEG,50,RGB_OR_1200x1200_033.png,0.8066333333333333,33.282042814680494,0.97882479429245,0.19845613837242126,29.75329559072689,4218.75,141.791015625
Tecnick,JPEG,60,RGB_OR_1200x1200_033.png,0.9208,33.98093302243943,0.982434868812561,0.17687633633613586,26.064291920069504,4218.75,161.859375
Tecnick,JPEG,70,RGB_OR_1200x1200_033.png,1.0956222222222223,34.930969431753894,0.9861352443695068,0.15184107422828674,21.905360728556072,4218.75,192.58984375
Tecnick,JPEG,80,RGB_OR_1200x1200_033.png,1.3828722222222223,36.318723933345424,0.9898779392242432,0.1212644949555397,17.355182651245194,4218.75,243.0830078125
Tecnick,JPEG,90,RGB_OR_1200x1200_033.png,2.0790444444444445,38.795808806180176,0.993755042552948,0.0786789059638977,11.543764763726927,4218.75,365.45703125
Tecnick,JPEG,10,RGB_OR_1200x1200_034.png,0.21822777777777777,30.31010330481211,0.935076892375946,0.460796058177948,109.9768335836664,4218.75,38.3603515625
Tecnick,JPEG,20,RGB_OR_1200x1200_034.png,0.302,32.803748422165015,0.9675557017326355,0.391600102186203,79.47019867549669,4218.75,53.0859375
Tecnick,JPEG,30,RGB_OR_1200x1200_034.png,0.3736,34.06475729635737,0.9772431254386902,0.35725030303001404,64.23982869379014,4218.75,65.671875
Tecnick,JPEG,40,RGB_OR_1200x1200_034.png,0.43405555555555553,34.96526554411509,0.9829434752464294,0.31844133138656616,55.29246128247792,4218.75,76.298828125
Tecnick,JPEG,50,RGB_OR_1200x1200_034.png,0.49248888888888886,35.715189748108614,0.9865978956222534,0.28763866424560547,48.73206389315044,4218.75,86.5703125
Tecnick,JPEG,60,RGB_OR_1200x1200_034.png,0.5571277777777778,36.36757986112873,0.9883298873901367,0.2599073052406311,43.07808900810706,4218.75,97.9326171875
Tecnick,JPEG,70,RGB_OR_1200x1200_034.png,0.66105,37.33288502226351,0.9912209510803223,0.2193685919046402,36.30587701384162,4218.75,116.2001953125
Tecnick,JPEG,80,RGB_OR_1200x1200_034.png,0.8359444444444445,38.61606675984296,0.9934581518173218,0.1752263307571411,28.710041868811057,4218.75,146.943359375
Tecnick,JPEG,90,RGB_OR_1200x1200_034.png,1.292261111111111,40.88814310003954,0.9959656596183777,0.1106615662574768,18.572098002209735,4218.75,227.1552734375
Tecnick,JPEG,10,RGB_OR_1200x1200_035.png,0.2913722222222222,27.62555985233499,0.9243607521057129,0.4340568780899048,82.36886761873892,4218.75,51.2177734375
Tecnick,JPEG,20,RGB_OR_1200x1200_035.png,0.4378944444444444,30.317164865201363,0.9542059302330017,0.33796608448028564,54.80772890473351,4218.75,76.9736328125
Tecnick,JPEG,30,RGB_OR_1200x1200_035.png,0.5522,31.647531084144664,0.9720262289047241,0.29057949781417847,43.46251358203549,4218.75,97.06640625
Tecnick,JPEG,40,RGB_OR_1200x1200_035.png,0.64535,32.46911386518064,0.9773474931716919,0.2591705024242401,37.18912218176183,4218.75,113.4404296875
Tecnick,JPEG,50,RGB_OR_1200x1200_035.png,0.7347111111111111,33.12421692133138,0.980663001537323,0.23360908031463623,32.6659004294961,4218.75,129.1484375
Tecnick,JPEG,60,RGB_OR_1200x1200_035.png,0.8330222222222222,33.725651695196376,0.9828717112541199,0.21468445658683777,28.81075601557915,4218.75,146.4296875
Tecnick,JPEG,70,RGB_OR_1200x1200_035.png,0.9949166666666667,34.531036034117825,0.9857344627380371,0.1891384869813919,24.122623335287713,4218.75,174.8876953125
Tecnick,JPEG,80,RGB_OR_1200x1200_035.png,1.2789833333333334,35.73661852989173,0.9888014793395996,0.1556701511144638,18.76490441626813,4218.75,224.8212890625
Tecnick,JPEG,90,RGB_OR_1200x1200_035.png,1.99435,38.033330613150234,0.99254310131073,0.09209015220403671,12.033996038809637,4218.75,350.5693359375
Tecnick,Balle2018,1,RGB_OR_1200x1200_001.png,0.08926666666666666,30.65532340530055,0.9670776128768921,0.3414883613586426,268.85735623599703,4218.75,15.69140625
Tecnick,Balle2018,1,RGB_OR_1200x1200_002.png,0.05522222222222222,33.45082863860696,0.9666862487792969,0.47057294845581055,434.60764587525154,4218.75,9.70703125
Tecnick,Balle2018,1,RGB_OR_1200x1200_003.png,0.10155555555555555,29.399090564232004,0.9627885818481445,0.3907575011253357,236.3238512035011,4218.75,17.8515625
Tecnick,Balle2018,1,RGB_OR_1200x1200_004.png,0.0586,33.543611481802955,0.9650618433952332,0.3747164309024811,409.55631399317406,4218.75,10.30078125
